syst,signal,nonprompt,conversion,diboson,ttX,others
Central,21.99111966714759,2.1904228750630357,-0.18609835223609664,0.3938153653153606,0.36783709806022646,0.08485502232717415
L1PrefireUp,21.76913420971211,-,-,0.3907411756651008,0.36427410365611,0.08386811732330512
L1PrefireDown,22.202993595620622,-,-,0.3967301162000877,0.3712128932561036,0.08580251647368312
PileupReweightUp,21.672783787116394,-,-,0.41126393924158605,0.36340759290422664,0.0819521783674795
PileupReweightDown,22.290941673526177,-,-,0.37792619534272476,0.3710250893786324,0.08790736792487945
MuonIDSFUp,22.783359611757767,-,-,0.409336990292784,0.38023874656130713,0.08758697524034066
MuonIDSFDown,21.215828255102654,-,-,0.3786408314315517,0.35566938252744185,0.08217321661468799
DblMuTrigSFUp,21.999893184292382,-,-,0.39402584389629847,0.3679863425280126,0.08488340079062788
DblMuTrigSFDown,21.982233846938133,-,-,0.3936018339744658,0.3676858985961827,0.08482644931468644
JetResUp,21.988320806026778,-,-,0.35919337291908005,0.3684119947083692,0.08466206354199321
JetResDown,21.999794003071493,-,-,0.34256926972602564,0.3685686863993281,0.08305618665816751
JetEnUp,22.14426860725255,-,-,0.43744757260155576,0.36930006831969836,0.08620873423769553
JetEnDown,21.85456986320624,-,-,0.3872005149907692,0.365621632197163,0.0821250483871959
MuonEnUp,22.001594091234075,-,-,0.3769519742260535,0.36483755279027774,0.08374810243142579
MuonEnDown,21.97585915051025,-,-,0.39381382210487786,0.35957478325424563,0.0824307275460558
ElectronEnUp,21.990167890058668,-,-,0.3938153653153606,0.36783709806022646,0.08485502232717415
ElectronEnDown,21.992002726144367,-,-,0.3938153653153606,0.36783709806022646,0.08485502232717415
ElectronResUp,21.99111966714759,-,-,0.3938153653153606,0.36783709806022646,0.08485502232717415
ElectronResDown,21.99111966714759,-,-,0.3938153653153606,0.36783709806022646,0.08485502232717415
NonpromptUp,-,4.05148141477088,-,-,-,-
NonpromptDown,-,1.7120678214107077,-,-,-,-
ConversionUp,-,-,-0.2546657930499954,-,-,-
ConversionDown,-,-,-0.11753091142219783,-,-,-
